date,fixed_30,fixed_15
2011-06-16T00:00:00Z,4.5,3.67
2011-06-23T00:00:00Z,4.5,3.69
2011-06-30T00:00:00Z,4.51,3.69
2011-07-07T00:00:00Z,4.6,3.75
2011-07-14T00:00:00Z,4.51,3.65
2011-07-21T00:00:00Z,4.52,3.66
2011-07-28T00:00:00Z,4.55,3.66
2011-08-04T00:00:00Z,4.39,3.54
2011-08-11T00:00:00Z,4.32,3.5
2011-08-18T00:00:00Z,4.15,3.36
2011-08-25T00:00:00Z,4.22,3.44
2011-09-01T00:00:00Z,4.22,3.39
2011-09-08T00:00:00Z,4.12,3.33
2011-09-15T00:00:00Z,4.09,3.3
2011-09-22T00:00:00Z,4.09,3.29
2011-09-29T00:00:00Z,4.01,3.28
2011-10-06T00:00:00Z,3.94,3.26
2011-10-13T00:00:00Z,4.12,3.37
2011-10-20T00:00:00Z,4.11,3.38
2011-10-27T00:00:00Z,4.1,3.38
2011-11-03T00:00:00Z,4,3.31
2011-11-10T00:00:00Z,3.99,3.3
2011-11-17T00:00:00Z,4,3.31
2011-11-23T00:00:00Z,3.98,3.3
2011-12-01T00:00:00Z,4,3.3
2011-12-08T00:00:00Z,3.99,3.27
2011-12-15T00:00:00Z,3.94,3.21
2011-12-22T00:00:00Z,3.91,3.21
2011-12-29T00:00:00Z,3.95,3.24
2012-01-05T00:00:00Z,3.91,3.23
2012-01-12T00:00:00Z,3.89,3.16
2012-01-19T00:00:00Z,3.88,3.17
2012-01-26T00:00:00Z,3.98,3.24
2012-02-02T00:00:00Z,3.87,3.14
2012-02-09T00:00:00Z,3.87,3.16
2012-02-16T00:00:00Z,3.87,3.16
2012-02-23T00:00:00Z,3.95,3.19
2012-03-01T00:00:00Z,3.9,3.17
2012-03-08T00:00:00Z,3.88,3.13
2012-03-15T00:00:00Z,3.92,3.16
2012-03-22T00:00:00Z,4.08,3.3
2012-03-29T00:00:00Z,3.99,3.23
2012-04-05T00:00:00Z,3.98,3.21
2012-04-12T00:00:00Z,3.88,3.11
2012-04-19T00:00:00Z,3.9,3.13
2012-04-26T00:00:00Z,3.88,3.12
2012-05-03T00:00:00Z,3.84,3.07
2012-05-10T00:00:00Z,3.83,3.05
2012-05-17T00:00:00Z,3.79,3.04
2012-05-24T00:00:00Z,3.78,3.04
2012-05-31T00:00:00Z,3.75,2.97
2012-06-07T00:00:00Z,3.67,2.94
2012-06-14T00:00:00Z,3.71,2.98
2012-06-21T00:00:00Z,3.66,2.95
2012-06-28T00:00:00Z,3.66,2.94
2012-07-05T00:00:00Z,3.62,2.89
2012-07-12T00:00:00Z,3.56,2.86
2012-07-19T00:00:00Z,3.53,2.83
2012-07-26T00:00:00Z,3.49,2.8
2012-08-02T00:00:00Z,3.55,2.83
2012-08-09T00:00:00Z,3.59,2.84
2012-08-16T00:00:00Z,3.62,2.88
2012-08-23T00:00:00Z,3.66,2.89
2012-08-30T00:00:00Z,3.59,2.86
2012-09-06T00:00:00Z,3.55,2.86
2012-09-13T00:00:00Z,3.55,2.85
2012-09-20T00:00:00Z,3.49,2.77
2012-09-27T00:00:00Z,3.4,2.73
2012-10-04T00:00:00Z,3.36,2.69
2012-10-11T00:00:00Z,3.39,2.7
2012-10-18T00:00:00Z,3.37,2.66
2012-10-25T00:00:00Z,3.41,2.72
2012-11-01T00:00:00Z,3.39,2.7
2012-11-08T00:00:00Z,3.4,2.69
2012-11-15T00:00:00Z,3.34,2.65
2012-11-21T00:00:00Z,3.31,2.63
2012-11-29T00:00:00Z,3.32,2.64
2012-12-06T00:00:00Z,3.34,2.67
2012-12-13T00:00:00Z,3.32,2.66
2012-12-20T00:00:00Z,3.37,2.65
2012-12-27T00:00:00Z,3.35,2.65
2013-01-03T00:00:00Z,3.34,2.64
2013-01-10T00:00:00Z,3.4,2.66
2013-01-17T00:00:00Z,3.38,2.66
2013-01-24T00:00:00Z,3.42,2.71
2013-01-31T00:00:00Z,3.53,2.81
2013-02-07T00:00:00Z,3.53,2.77
2013-02-14T00:00:00Z,3.53,2.77
2013-02-21T00:00:00Z,3.56,2.77
2013-02-28T00:00:00Z,3.51,2.76
2013-03-07T00:00:00Z,3.52,2.76
2013-03-14T00:00:00Z,3.63,2.79
2013-03-21T00:00:00Z,3.54,2.72
2013-03-28T00:00:00Z,3.57,2.76
2013-04-04T00:00:00Z,3.54,2.74
2013-04-11T00:00:00Z,3.43,2.65
2013-04-18T00:00:00Z,3.41,2.64
2013-04-25T00:00:00Z,3.4,2.61
2013-05-02T00:00:00Z,3.35,2.56
2013-05-09T00:00:00Z,3.42,2.61
2013-05-16T00:00:00Z,3.51,2.69
2013-05-23T00:00:00Z,3.59,2.77
2013-05-30T00:00:00Z,3.81,2.98
2013-06-06T00:00:00Z,3.91,3.03
2013-06-13T00:00:00Z,3.98,3.1
2013-06-20T00:00:00Z,3.93,3.04
2013-06-27T00:00:00Z,4.46,3.5
2013-07-03T00:00:00Z,4.29,3.39
2013-07-11T00:00:00Z,4.51,3.53
2013-07-18T00:00:00Z,4.37,3.41
2013-07-25T00:00:00Z,4.31,3.39
2013-08-01T00:00:00Z,4.39,3.43
2013-08-08T00:00:00Z,4.4,3.43
2013-08-15T00:00:00Z,4.4,3.44
2013-08-22T00:00:00Z,4.58,3.6
2013-08-29T00:00:00Z,4.51,3.54
2013-09-05T00:00:00Z,4.57,3.59
2013-09-12T00:00:00Z,4.57,3.59
2013-09-19T00:00:00Z,4.5,3.54
2013-09-26T00:00:00Z,4.32,3.37
2013-10-03T00:00:00Z,4.22,3.29
2013-10-10T00:00:00Z,4.23,3.31
2013-10-17T00:00:00Z,4.28,3.33
2013-10-24T00:00:00Z,4.13,3.24
2013-10-31T00:00:00Z,4.1,3.2
2013-11-07T00:00:00Z,4.16,3.27
2013-11-14T00:00:00Z,4.35,3.35
2013-11-21T00:00:00Z,4.22,3.27
2013-11-27T00:00:00Z,4.29,3.3
2013-12-05T00:00:00Z,4.46,3.47
2013-12-12T00:00:00Z,4.42,3.43
2013-12-19T00:00:00Z,4.47,3.51
2013-12-26T00:00:00Z,4.48,3.52
2014-01-02T00:00:00Z,4.53,3.55
2014-01-09T00:00:00Z,4.51,3.56
2014-01-16T00:00:00Z,4.41,3.45
2014-01-23T00:00:00Z,4.39,3.44
2014-01-30T00:00:00Z,4.32,3.4
2014-02-06T00:00:00Z,4.23,3.33
2014-02-13T00:00:00Z,4.28,3.33
2014-02-20T00:00:00Z,4.33,3.35
2014-02-27T00:00:00Z,4.37,3.39
2014-03-06T00:00:00Z,4.28,3.32
2014-03-13T00:00:00Z,4.37,3.38
2014-03-20T00:00:00Z,4.32,3.32
2014-03-27T00:00:00Z,4.4,3.42
2014-04-03T00:00:00Z,4.41,3.47
2014-04-10T00:00:00Z,4.34,3.38
2014-04-17T00:00:00Z,4.27,3.33
2014-04-24T00:00:00Z,4.33,3.39
2014-05-01T00:00:00Z,4.29,3.38
2014-05-08T00:00:00Z,4.21,3.32
2014-05-15T00:00:00Z,4.2,3.29
2014-05-22T00:00:00Z,4.14,3.25
2014-05-29T00:00:00Z,4.12,3.21
2014-06-05T00:00:00Z,4.14,3.23
2014-06-12T00:00:00Z,4.2,3.31
2014-06-19T00:00:00Z,4.17,3.3
2014-06-26T00:00:00Z,4.14,3.22
2014-07-03T00:00:00Z,4.12,3.22
2014-07-10T00:00:00Z,4.15,3.24
2014-07-17T00:00:00Z,4.13,3.23
2014-07-24T00:00:00Z,4.13,3.26
2014-07-31T00:00:00Z,4.12,3.23
2014-08-07T00:00:00Z,4.14,3.27
2014-08-14T00:00:00Z,4.12,3.24
2014-08-21T00:00:00Z,4.1,3.23
2014-08-28T00:00:00Z,4.1,3.25
2014-09-04T00:00:00Z,4.1,3.24
2014-09-11T00:00:00Z,4.12,3.26
2014-09-18T00:00:00Z,4.23,3.37
2014-09-25T00:00:00Z,4.2,3.36
2014-10-02T00:00:00Z,4.19,3.36
2014-10-09T00:00:00Z,4.12,3.3
2014-10-16T00:00:00Z,3.97,3.18
2014-10-23T00:00:00Z,3.92,3.08
2014-10-30T00:00:00Z,3.98,3.13
2014-11-06T00:00:00Z,4.02,3.21
2014-11-13T00:00:00Z,4.01,3.2
2014-11-20T00:00:00Z,3.99,3.17
2014-11-26T00:00:00Z,3.97,3.17
2014-12-04T00:00:00Z,3.89,3.1
2014-12-11T00:00:00Z,3.93,3.2
2014-12-18T00:00:00Z,3.8,3.09
2014-12-24T00:00:00Z,3.83,3.1
2014-12-31T00:00:00Z,3.87,3.15
2015-01-08T00:00:00Z,3.73,3.05
2015-01-15T00:00:00Z,3.66,2.98
2015-01-22T00:00:00Z,3.63,2.93
2015-01-29T00:00:00Z,3.66,2.98
2015-02-05T00:00:00Z,3.59,2.92
2015-02-12T00:00:00Z,3.69,2.99
2015-02-19T00:00:00Z,3.76,3.05
2015-02-26T00:00:00Z,3.8,3.07
2015-03-05T00:00:00Z,3.75,3.03
2015-03-12T00:00:00Z,3.86,3.1
2015-03-19T00:00:00Z,3.78,3.06
2015-03-26T00:00:00Z,3.69,2.97
2015-04-02T00:00:00Z,3.7,2.98
2015-04-09T00:00:00Z,3.66,2.93
2015-04-16T00:00:00Z,3.67,2.94
2015-04-23T00:00:00Z,3.65,2.92
2015-04-30T00:00:00Z,3.68,2.94
2015-05-07T00:00:00Z,3.8,3.02
2015-05-14T00:00:00Z,3.85,3.07
2015-05-21T00:00:00Z,3.84,3.05
2015-05-28T00:00:00Z,3.87,3.11
2015-06-04T00:00:00Z,3.87,3.08
2015-06-11T00:00:00Z,4.04,3.25
2015-06-18T00:00:00Z,4,3.23
2015-06-25T00:00:00Z,4.02,3.21
2015-07-02T00:00:00Z,4.08,3.24
2015-07-09T00:00:00Z,4.04,3.2
2015-07-16T00:00:00Z,4.09,3.25
2015-07-23T00:00:00Z,4.04,3.21
2015-07-30T00:00:00Z,3.98,3.17
2015-08-06T00:00:00Z,3.91,3.13
2015-08-13T00:00:00Z,3.94,3.17
2015-08-20T00:00:00Z,3.93,3.15
2015-08-27T00:00:00Z,3.84,3.06
2015-09-03T00:00:00Z,3.89,3.09
2015-09-10T00:00:00Z,3.9,3.1
2015-09-17T00:00:00Z,3.91,3.11
2015-09-24T00:00:00Z,3.86,3.08
2015-10-01T00:00:00Z,3.85,3.07
2015-10-08T00:00:00Z,3.76,2.99
2015-10-15T00:00:00Z,3.82,3.03
2015-10-22T00:00:00Z,3.79,2.98
2015-10-29T00:00:00Z,3.76,2.98
2015-11-05T00:00:00Z,3.87,3.09
2015-11-12T00:00:00Z,3.98,3.2
2015-11-19T00:00:00Z,3.97,3.18
2015-11-25T00:00:00Z,3.95,3.18
2015-12-03T00:00:00Z,3.93,3.16
2015-12-10T00:00:00Z,3.95,3.19
2015-12-17T00:00:00Z,3.97,3.22
2015-12-24T00:00:00Z,3.96,3.22
2015-12-31T00:00:00Z,4.01,3.24
2016-01-07T00:00:00Z,3.97,3.26
2016-01-14T00:00:00Z,3.92,3.19
2016-01-21T00:00:00Z,3.81,3.1
2016-01-28T00:00:00Z,3.79,3.07
2016-02-04T00:00:00Z,3.72,3.01
2016-02-11T00:00:00Z,3.65,2.95
2016-02-18T00:00:00Z,3.65,2.95
2016-02-25T00:00:00Z,3.62,2.93
2016-03-03T00:00:00Z,3.64,2.94
2016-03-10T00:00:00Z,3.68,2.96
2016-03-17T00:00:00Z,3.73,2.99
2016-03-24T00:00:00Z,3.71,2.96
2016-03-31T00:00:00Z,3.71,2.98
2016-04-07T00:00:00Z,3.59,2.88
2016-04-14T00:00:00Z,3.58,2.86
2016-04-21T00:00:00Z,3.59,2.85
2016-04-28T00:00:00Z,3.66,2.89
2016-05-05T00:00:00Z,3.61,2.86
2016-05-12T00:00:00Z,3.57,2.81
2016-05-19T00:00:00Z,3.58,2.81
2016-05-26T00:00:00Z,3.64,2.89
2016-06-02T00:00:00Z,3.66,2.92
2016-06-09T00:00:00Z,3.6,2.87
2016-06-16T00:00:00Z,3.54,2.81
2016-06-23T00:00:00Z,3.56,2.83
2016-06-30T00:00:00Z,3.48,2.78
2016-07-07T00:00:00Z,3.41,2.74
2016-07-14T00:00:00Z,3.42,2.72
2016-07-21T00:00:00Z,3.45,2.75
2016-07-28T00:00:00Z,3.48,2.78
2016-08-04T00:00:00Z,3.43,2.74
2016-08-11T00:00:00Z,3.45,2.76
2016-08-18T00:00:00Z,3.43,2.74
2016-08-25T00:00:00Z,3.43,2.74
2016-09-01T00:00:00Z,3.46,2.77
2016-09-08T00:00:00Z,3.44,2.76
2016-09-15T00:00:00Z,3.5,2.77
2016-09-22T00:00:00Z,3.48,2.76
2016-09-29T00:00:00Z,3.42,2.72
2016-10-06T00:00:00Z,3.42,2.72
2016-10-13T00:00:00Z,3.47,2.76
2016-10-20T00:00:00Z,3.52,2.79
2016-10-27T00:00:00Z,3.47,2.78
2016-11-03T00:00:00Z,3.54,2.84
2016-11-10T00:00:00Z,3.57,2.88
2016-11-17T00:00:00Z,3.94,3.14
2016-11-23T00:00:00Z,4.03,3.25
2016-12-01T00:00:00Z,4.08,3.34
2016-12-08T00:00:00Z,4.13,3.36
2016-12-15T00:00:00Z,4.16,3.37
2016-12-22T00:00:00Z,4.3,3.52
2016-12-29T00:00:00Z,4.32,3.55
2017-01-05T00:00:00Z,4.2,3.44
2017-01-12T00:00:00Z,4.12,3.37
2017-01-19T00:00:00Z,4.09,3.34
2017-01-26T00:00:00Z,4.19,3.4
2017-02-02T00:00:00Z,4.19,3.41
2017-02-09T00:00:00Z,4.17,3.39
2017-02-16T00:00:00Z,4.15,3.35
2017-02-23T00:00:00Z,4.16,3.37
2017-03-02T00:00:00Z,4.1,3.32
2017-03-09T00:00:00Z,4.21,3.42
2017-03-16T00:00:00Z,4.3,3.5
2017-03-23T00:00:00Z,4.23,3.44
2017-03-30T00:00:00Z,4.14,3.39
2017-04-06T00:00:00Z,4.1,3.36
2017-04-13T00:00:00Z,4.08,3.34
2017-04-20T00:00:00Z,3.97,3.23
2017-04-27T00:00:00Z,4.03,3.27
2017-05-04T00:00:00Z,4.02,3.27
2017-05-11T00:00:00Z,4.05,3.29
2017-05-18T00:00:00Z,4.02,3.27
2017-05-25T00:00:00Z,3.95,3.19
2017-06-01T00:00:00Z,3.94,3.19
2017-06-08T00:00:00Z,3.89,3.16
2017-06-15T00:00:00Z,3.91,3.18
2017-06-22T00:00:00Z,3.9,3.17
2017-06-29T00:00:00Z,3.88,3.17
2017-07-06T00:00:00Z,3.96,3.22
2017-07-13T00:00:00Z,4.03,3.29
2017-07-20T00:00:00Z,3.96,3.23
2017-07-27T00:00:00Z,3.92,3.2
2017-08-03T00:00:00Z,3.93,3.18
2017-08-10T00:00:00Z,3.9,3.18
2017-08-17T00:00:00Z,3.89,3.16
2017-08-24T00:00:00Z,3.86,3.16
2017-08-31T00:00:00Z,3.82,3.12
2017-09-07T00:00:00Z,3.78,3.08
2017-09-14T00:00:00Z,3.78,3.08
2017-09-21T00:00:00Z,3.83,3.13
2017-09-28T00:00:00Z,3.83,3.13
2017-10-05T00:00:00Z,3.85,3.15
2017-10-12T00:00:00Z,3.91,3.21
2017-10-19T00:00:00Z,3.88,3.19
2017-10-26T00:00:00Z,3.94,3.25
2017-11-02T00:00:00Z,3.94,3.27
2017-11-09T00:00:00Z,3.9,3.24
2017-11-16T00:00:00Z,3.95,3.31
2017-11-22T00:00:00Z,3.92,3.32
2017-11-30T00:00:00Z,3.9,3.3
2017-12-07T00:00:00Z,3.94,3.36
2017-12-14T00:00:00Z,3.93,3.36
2017-12-21T00:00:00Z,3.94,3.38
2017-12-28T00:00:00Z,3.99,3.44
2018-01-04T00:00:00Z,3.95,3.38
2018-01-11T00:00:00Z,3.99,3.44
2018-01-18T00:00:00Z,4.04,3.49
2018-01-25T00:00:00Z,4.15,3.62
2018-02-01T00:00:00Z,4.22,3.68
2018-02-08T00:00:00Z,4.32,3.77
2018-02-15T00:00:00Z,4.38,3.84
2018-02-22T00:00:00Z,4.4,3.85
2018-03-01T00:00:00Z,4.43,3.9
2018-03-08T00:00:00Z,4.46,3.94
2018-03-15T00:00:00Z,4.44,3.9
2018-03-22T00:00:00Z,4.45,3.91
2018-03-29T00:00:00Z,4.44,3.9
2018-04-05T00:00:00Z,4.4,3.87
2018-04-12T00:00:00Z,4.42,3.87
2018-04-19T00:00:00Z,4.47,3.94
2018-04-26T00:00:00Z,4.58,4.02
2018-05-03T00:00:00Z,4.55,4.03
2018-05-10T00:00:00Z,4.55,4.01
2018-05-17T00:00:00Z,4.61,4.08
2018-05-24T00:00:00Z,4.66,4.15
2018-05-31T00:00:00Z,4.56,4.06
2018-06-07T00:00:00Z,4.54,4.01
2018-06-14T00:00:00Z,4.62,4.07
2018-06-21T00:00:00Z,4.57,4.04
2018-06-28T00:00:00Z,4.55,4.04
2018-07-05T00:00:00Z,4.52,3.99
2018-07-12T00:00:00Z,4.53,4.02
2018-07-19T00:00:00Z,4.52,4
2018-07-26T00:00:00Z,4.54,4.02
2018-08-02T00:00:00Z,4.6,4.08
2018-08-09T00:00:00Z,4.59,4.05
2018-08-16T00:00:00Z,4.53,4.01
2018-08-23T00:00:00Z,4.51,3.98
2018-08-30T00:00:00Z,4.52,3.97
2018-09-06T00:00:00Z,4.54,3.99
2018-09-13T00:00:00Z,4.6,4.06
2018-09-20T00:00:00Z,4.65,4.11
2018-09-27T00:00:00Z,4.72,4.16
2018-10-04T00:00:00Z,4.71,4.15
2018-10-11T00:00:00Z,4.9,4.29
2018-10-18T00:00:00Z,4.85,4.26
2018-10-25T00:00:00Z,4.86,4.29
2018-11-01T00:00:00Z,4.83,4.23
2018-11-08T00:00:00Z,4.94,4.33
2018-11-15T00:00:00Z,4.94,4.36
2018-11-21T00:00:00Z,4.81,4.24
2018-11-29T00:00:00Z,4.81,4.25
2018-12-06T00:00:00Z,4.75,4.21
2018-12-13T00:00:00Z,4.63,4.07
2018-12-20T00:00:00Z,4.62,4.07
2018-12-27T00:00:00Z,4.55,4.01
2019-01-03T00:00:00Z,4.51,3.99
2019-01-10T00:00:00Z,4.45,3.89
2019-01-17T00:00:00Z,4.45,3.88
2019-01-24T00:00:00Z,4.45,3.88
2019-01-31T00:00:00Z,4.46,3.89
2019-02-07T00:00:00Z,4.41,3.84
2019-02-14T00:00:00Z,4.37,3.81
2019-02-21T00:00:00Z,4.35,3.78
2019-02-28T00:00:00Z,4.35,3.77
2019-03-07T00:00:00Z,4.41,3.83
2019-03-14T00:00:00Z,4.31,3.76
2019-03-21T00:00:00Z,4.28,3.71
2019-03-28T00:00:00Z,4.06,3.57
2019-04-04T00:00:00Z,4.08,3.56
2019-04-11T00:00:00Z,4.12,3.6
2019-04-18T00:00:00Z,4.17,3.62
2019-04-25T00:00:00Z,4.2,3.64
2019-05-02T00:00:00Z,4.14,3.6
2019-05-09T00:00:00Z,4.1,3.57
2019-05-16T00:00:00Z,4.07,3.53
2019-05-23T00:00:00Z,4.06,3.51
2019-05-30T00:00:00Z,3.99,3.46
2019-06-06T00:00:00Z,3.82,3.28
2019-06-13T00:00:00Z,3.82,3.26
2019-06-20T00:00:00Z,3.84,3.25
2019-06-27T00:00:00Z,3.73,3.16
2019-07-03T00:00:00Z,3.75,3.18
2019-07-11T00:00:00Z,3.75,3.22
2019-07-18T00:00:00Z,3.81,3.23
2019-07-25T00:00:00Z,3.75,3.18
2019-08-01T00:00:00Z,3.75,3.2
2019-08-08T00:00:00Z,3.6,3.05
2019-08-15T00:00:00Z,3.6,3.07
2019-08-22T00:00:00Z,3.55,3.03
2019-08-29T00:00:00Z,3.58,3.06
2019-09-05T00:00:00Z,3.49,3
2019-09-12T00:00:00Z,3.56,3.09
2019-09-19T00:00:00Z,3.73,3.21
2019-09-26T00:00:00Z,3.64,3.16
2019-10-03T00:00:00Z,3.65,3.14
2019-10-10T00:00:00Z,3.57,3.05
2019-10-17T00:00:00Z,3.69,3.15
2019-10-24T00:00:00Z,3.75,3.18
2019-10-31T00:00:00Z,3.78,3.19
2019-11-07T00:00:00Z,3.69,3.13
2019-11-14T00:00:00Z,3.75,3.2
2019-11-21T00:00:00Z,3.66,3.15
2019-11-27T00:00:00Z,3.68,3.15
2019-12-05T00:00:00Z,3.68,3.14
2019-12-12T00:00:00Z,3.73,3.19
2019-12-19T00:00:00Z,3.73,3.19
2019-12-26T00:00:00Z,3.74,3.19
2020-01-02T00:00:00Z,3.72,3.16
2020-01-09T00:00:00Z,3.64,3.07
2020-01-16T00:00:00Z,3.65,3.09
2020-01-23T00:00:00Z,3.6,3.04
2020-01-30T00:00:00Z,3.51,3
2020-02-06T00:00:00Z,3.45,2.97
2020-02-13T00:00:00Z,3.47,2.97
2020-02-20T00:00:00Z,3.49,2.99
2020-02-27T00:00:00Z,3.45,2.95
2020-03-05T00:00:00Z,3.29,2.79
2020-03-12T00:00:00Z,3.36,2.77
2020-03-19T00:00:00Z,3.65,3.06
2020-03-26T00:00:00Z,3.5,2.92
2020-04-02T00:00:00Z,3.33,2.82
2020-04-09T00:00:00Z,3.33,2.77
2020-04-16T00:00:00Z,3.31,2.8
2020-04-23T00:00:00Z,3.33,2.86
2020-04-30T00:00:00Z,3.23,2.77
2020-05-07T00:00:00Z,3.26,2.73
2020-05-14T00:00:00Z,3.28,2.72
2020-05-21T00:00:00Z,3.24,2.7
2020-05-28T00:00:00Z,3.15,2.62
2020-06-04T00:00:00Z,3.18,2.62
2020-06-11T00:00:00Z,3.21,2.62
2020-06-18T00:00:00Z,3.13,2.58
2020-06-25T00:00:00Z,3.13,2.59
2020-07-02T00:00:00Z,3.07,2.56
2020-07-09T00:00:00Z,3.03,2.51
2020-07-16T00:00:00Z,2.98,2.48
2020-07-23T00:00:00Z,3.01,2.54
2020-07-30T00:00:00Z,2.99,2.51
2020-08-06T00:00:00Z,2.88,2.44
2020-08-13T00:00:00Z,2.96,2.46
2020-08-20T00:00:00Z,2.99,2.54
2020-08-27T00:00:00Z,2.91,2.46
2020-09-03T00:00:00Z,2.93,2.42
2020-09-10T00:00:00Z,2.86,2.37
2020-09-17T00:00:00Z,2.87,2.35
2020-09-24T00:00:00Z,2.9,2.4
2020-10-01T00:00:00Z,2.88,2.36
2020-10-08T00:00:00Z,2.87,2.37
2020-10-15T00:00:00Z,2.81,2.35
2020-10-22T00:00:00Z,2.8,2.33
2020-10-29T00:00:00Z,2.81,2.32
2020-11-05T00:00:00Z,2.78,2.32
2020-11-12T00:00:00Z,2.84,2.34
2020-11-19T00:00:00Z,2.72,2.28
2020-11-25T00:00:00Z,2.72,2.28
2020-12-03T00:00:00Z,2.71,2.26
2020-12-10T00:00:00Z,2.71,2.26
2020-12-17T00:00:00Z,2.67,2.21
2020-12-24T00:00:00Z,2.66,2.19
2020-12-31T00:00:00Z,2.67,2.17
2021-01-07T00:00:00Z,2.65,2.16
2021-01-14T00:00:00Z,2.79,2.23
2021-01-21T00:00:00Z,2.77,2.21
2021-01-28T00:00:00Z,2.73,2.2
2021-02-04T00:00:00Z,2.73,2.21
2021-02-11T00:00:00Z,2.73,2.19
2021-02-18T00:00:00Z,2.81,2.21
2021-02-25T00:00:00Z,2.97,2.34
2021-03-04T00:00:00Z,3.02,2.34
2021-03-11T00:00:00Z,3.05,2.38
2021-03-18T00:00:00Z,3.09,2.4
2021-03-25T00:00:00Z,3.17,2.45
2021-04-01T00:00:00Z,3.18,2.45
2021-04-08T00:00:00Z,3.13,2.42
2021-04-15T00:00:00Z,3.04,2.35
2021-04-22T00:00:00Z,2.97,2.29
2021-04-29T00:00:00Z,2.98,2.31
2021-05-06T00:00:00Z,2.96,2.3
2021-05-13T00:00:00Z,2.94,2.26
2021-05-20T00:00:00Z,3,2.29
2021-05-27T00:00:00Z,2.95,2.27
2021-06-03T00:00:00Z,2.99,2.27
2021-06-10T00:00:00Z,2.96,2.23
2021-06-17T00:00:00Z,2.93,2.24
2021-06-24T00:00:00Z,3.02,2.34
2021-07-01T00:00:00Z,2.98,2.26
2021-07-08T00:00:00Z,2.9,2.2
2021-07-15T00:00:00Z,2.88,2.22
2021-07-22T00:00:00Z,2.78,2.12
2021-07-29T00:00:00Z,2.8,2.1
2021-08-05T00:00:00Z,2.77,2.1
2021-08-12T00:00:00Z,2.87,2.15
2021-08-19T00:00:00Z,2.86,2.16
2021-08-26T00:00:00Z,2.87,2.17
2021-09-02T00:00:00Z,2.87,2.18
2021-09-09T00:00:00Z,2.88,2.19
2021-09-16T00:00:00Z,2.86,2.12
2021-09-23T00:00:00Z,2.88,2.15
2021-09-30T00:00:00Z,3.01,2.28
2021-10-07T00:00:00Z,2.99,2.23
2021-10-14T00:00:00Z,3.05,2.3
2021-10-21T00:00:00Z,3.09,2.33
2021-10-28T00:00:00Z,3.14,2.37
2021-11-04T00:00:00Z,3.09,2.35
2021-11-10T00:00:00Z,2.98,2.27
2021-11-18T00:00:00Z,3.1,2.39
2021-11-24T00:00:00Z,3.1,2.42
2021-12-02T00:00:00Z,3.11,2.39
2021-12-09T00:00:00Z,3.1,2.38
2021-12-16T00:00:00Z,3.12,2.34
2021-12-23T00:00:00Z,3.05,2.3
2021-12-30T00:00:00Z,3.11,2.33
2022-01-06T00:00:00Z,3.22,2.43
2022-01-13T00:00:00Z,3.45,2.62
2022-01-20T00:00:00Z,3.56,2.79
2022-01-27T00:00:00Z,3.55,2.8
2022-02-03T00:00:00Z,3.55,2.77
2022-02-10T00:00:00Z,3.69,2.93
2022-02-17T00:00:00Z,3.92,3.15
2022-02-24T00:00:00Z,3.89,3.14
2022-03-03T00:00:00Z,3.76,3.01
2022-03-10T00:00:00Z,3.85,3.09
2022-03-17T00:00:00Z,4.16,3.39
2022-03-24T00:00:00Z,4.42,3.63
2022-03-31T00:00:00Z,4.67,3.83
2022-04-07T00:00:00Z,4.72,3.91
2022-04-14T00:00:00Z,5,4.17
2022-04-21T00:00:00Z,5.11,4.38
2022-04-28T00:00:00Z,5.1,4.4
2022-05-05T00:00:00Z,5.27,4.52
2022-05-12T00:00:00Z,5.3,4.48
2022-05-19T00:00:00Z,5.25,4.43
2022-05-26T00:00:00Z,5.1,4.31
2022-06-02T00:00:00Z,5.09,4.32
2022-06-09T00:00:00Z,5.23,4.38
2022-06-16T00:00:00Z,5.78,4.81
2022-06-23T00:00:00Z,5.81,4.92
2022-06-30T00:00:00Z,5.7,4.83
2022-07-07T00:00:00Z,5.3,4.45
2022-07-14T00:00:00Z,5.51,4.67
2022-07-21T00:00:00Z,5.54,4.75
2022-07-28T00:00:00Z,5.3,4.58
2022-08-04T00:00:00Z,4.99,4.26
2022-08-11T00:00:00Z,5.22,4.59
2022-08-18T00:00:00Z,5.13,4.55
2022-08-25T00:00:00Z,5.55,4.85
2022-09-01T00:00:00Z,5.66,4.98
2022-09-08T00:00:00Z,5.89,5.16
2022-09-15T00:00:00Z,6.02,5.21
2022-09-22T00:00:00Z,6.29,5.44
2022-09-29T00:00:00Z,6.7,5.96
2022-10-06T00:00:00Z,6.66,5.9
2022-10-13T00:00:00Z,6.92,6.09
2022-10-20T00:00:00Z,6.94,6.23
2022-10-27T00:00:00Z,7.08,6.36
2022-11-03T00:00:00Z,6.95,6.29
2022-11-10T00:00:00Z,7.08,6.38
2022-11-17T00:00:00Z,6.61,5.98
2022-11-23T00:00:00Z,6.58,5.9
2022-12-01T00:00:00Z,6.49,5.76
2022-12-08T00:00:00Z,6.33,5.67
2022-12-15T00:00:00Z,6.31,5.54
2022-12-22T00:00:00Z,6.27,5.69
2022-12-29T00:00:00Z,6.42,5.68
2023-01-05T00:00:00Z,6.48,5.73
2023-01-12T00:00:00Z,6.33,5.52
2023-01-19T00:00:00Z,6.15,5.28
2023-01-26T00:00:00Z,6.13,5.17
2023-02-02T00:00:00Z,6.09,5.14
